ICD9,T0,T1,T2,T3,T4
424,0.118270367,0.679531932,0.167436734,0.023153685,0.011607275
410,0,0.112159997,0.038186423,0.16647312,0.681885123
414,0,0.664282858,0.121958651,0.190517545,0.019643784
38,0,0.312930495,0.097351708,0.052528512,0.536171913
410,0,0.140618846,0,0.837211013,0.013398496
38,0.070067324,0.214228407,0,0.027136663,0.683365822
38,0,0.320262045,0.012346079,0.136939123,0.527712822
38,0,0.220619231,0.151731893,0.0104702,0.614249051
410,0,0.264801115,0.681444824,0.020735733,0.028218562
424,0,0.86944747,0.030215601,0.034407217,0.05717406
414,0,0.123591363,0.680941999,0.099261887,0.093777232
414,0,0.412116885,0.354519397,0.013211539,0.216564447
414,0,0.841937602,0.023681683,0.087092265,0.040774956
38,0,0.184096128,0.033521432,0.023476664,0.757862151
410,0,0.4322128,0.207401857,0.164659247,0.190737322
38,0.028246306,0.453398794,0,0.046020214,0.467718661
414,0,0.196964398,0.731790781,0.017113514,0.050907079
38,0,0.092137627,0,0.022037519,0.878907263
410,0,0.318691969,0.013139699,0.616649032,0.04817773
414,0,0.658444703,0.10894648,0.026670348,0.20189245
414,0,0.581915617,0.342395306,0.050792456,0.020979941
38,0,0.38677761,0.290075451,0.011654673,0.308691174
38,0.022203531,0.312411904,0.065664887,0.142348409,0.457371265
424,0,0.858093679,0.063023262,0.015046149,0.059786037
414,0.430508554,0.215554863,0.064316802,0.227134243,0.062485568
38,0.016895775,0.16714792,0,0.046701469,0.763800144
414,0.014841953,0.175632477,0.054637384,0.671367824,0.08352042
38,0,0.396682352,0.044096846,0.042199474,0.514724195
414,0,0.728170037,0.070807472,0.123716578,0.0753287
38,0.043860909,0.140296966,0.0525022,0.048785292,0.714554608
410,0.011738659,0.216220737,0.082371309,0.114058785,0.575610518
414,0,0.932321072,0.030680867,0.014253993,0.019346766
38,0,0.26954934,0.017657714,0.051413815,0.660108387
38,0.015804434,0.116573982,0.023041019,0,0.837471902
414,0,0.177820072,0.620689929,0.145466939,0.048333768
38,0.038371462,0.210831299,0,0.034671269,0.712967753
414,0,0.336940855,0.44029817,0.152232081,0.067779213
414,0,0.718463004,0.23432678,0.016116055,0.026777312
38,0,0.176381364,0.154607594,0.2178877,0.44665584
414,0,0.79212147,0,0.108564861,0.08703579
410,0,0.393264085,0.239334896,0.195935473,0.169037372
414,0,0.207700253,0.740339041,0.02145857,0.025703071
38,0,0.153434619,0.08156652,0.014724432,0.749271095
38,0,0.163161591,0.030613912,0.054033771,0.744229853
414,0,0.526231289,0.329028159,0.01786574,0.121886477
414,0,0.536934197,0.078797378,0.103442386,0.27264294
410,0,0.291546911,0.393558323,0.260380447,0.04726027
424,0,0.595249653,0.044811953,0.018546194,0.340267986
410,0,0.425604403,0.115516111,0.280343086,0.176793054
410,0,0.074924968,0.043685634,0.419519931,0.461008102
410,0,0.744339168,0.111244246,0.05227682,0.089063369
414,0,0.317335755,0,0.554915309,0.117974646
410,0,0.127881229,0.142036989,0.363094211,0.36506629
38,0,0.195903212,0.095877007,0.158622608,0.547834992
410,0,0.531065404,0.098568454,0.340127498,0.027309116
414,0,0.643242598,0.203101277,0.09404815,0.056537922
410,0,0.070582129,0.047709607,0.787212491,0.092277929
38,0,0.129130572,0.048285332,0.086594284,0.733060062
38,0.05735682,0.191770107,0.039514098,0.051491108,0.659867883
424,0,0.295814246,0.330128968,0.183487341,0.187706143
410,0,0.180513918,0.77928853,0.024703152,0.013800836
414,0,0.758012295,0.02250622,0.178380013,0.035690933
38,0,0.144114465,0.158528537,0.023390425,0.668776274
38,0.089130029,0.137131959,0,0.038253676,0.729204595
410,0,0.158214822,0.233216003,0.199398562,0.408042401
414,0,0.488832206,0,0.363692433,0.139499977
410,0,0.490971714,0.359441817,0.075387038,0.071459673
38,0,0.190234065,0.288018763,0.011705231,0.507862926
410,0,0.089051738,0.627499163,0.118422002,0.162163898
424,0.053717587,0.785289764,0.069196567,0.053556953,0.038239099
424,0,0.643398225,0.038732778,0.03088198,0.279293686
38,0,0.197516367,0.043483324,0.024451511,0.733070731
414,0,0.223824963,0.712271869,0.023832064,0.033874366
410,0.043482307,0.328097016,0.037320938,0.431702435,0.159397289
414,0.131829172,0.526001275,0.21598421,0.04613167,0.080053665
38,0.043882795,0.181952775,0,0.018283579,0.751526356
410,0,0.386871606,0.55726856,0.018174784,0.033220828
424,0,0.884432971,0.048705317,0.027066642,0.033885095
424,0,0.79550159,0.178423226,0,0.014798753
414,0,0.383254677,0.518397987,0.03631727,0.053240135
410,0,0.155114502,0.549286664,0.020037731,0.273956001
410,0.040685389,0.356684923,0.060644023,0.372593701,0.169391945
424,0,0.844522178,0.057449117,0.010862979,0.084165223
38,0,0.152914479,0,0.062460668,0.780660927
410,0,0.071844265,0.522435904,0.100516707,0.303225517
410,0,0.518066287,0.12217737,0.335291445,0.022160251
38,0,0.091369309,0.029606787,0.088921331,0.789218903
38,0,0.083286569,0.057380144,0,0.847894847
424,0,0.324596912,0.012316284,0.454681903,0.205603972
38,0.088800088,0.16858694,0,0.041348744,0.697404981
414,0,0.39433983,0.554569602,0.016983513,0.030797468
414,0,0.226629063,0.397014409,0.075404122,0.298210204
424,0,0.903702199,0.027001964,0.024610838,0.037432238
414,0,0.940242827,0.015640479,0.01574311,0.024051514
410,0.089896135,0.478460312,0.341395646,0.055943139,0.034304805
424,0,0.586709917,0.376860082,0.012415431,0.020619338
414,0.051996004,0.287201494,0.545154095,0.073375769,0.04227265
414,0.015661504,0.476368845,0.423605651,0.061086446,0.023277573
410,0.056614853,0.245449841,0,0.073962562,0.618178189
410,0,0.050855152,0.875894606,0.030702608,0.041538872
38,0.038681265,0.125577629,0.039197747,0,0.790575504
414,0,0.711158037,0.108246826,0.091645852,0.084909059
424,0,0.455578715,0,0.52427423,0.011764383
414,0.028349055,0.42303589,0.346882373,0.015122921,0.186609775
38,0,0.220409438,0.034081243,0.023875335,0.720838249
424,0,0.592809498,0.03950727,0.011875425,0.352944642
414,0.132329822,0.675733685,0,0.169579417,0.013302024
414,0.095605999,0.678491294,0.115281574,0.085140176,0.025480906
424,0,0.922977746,0,0.042796399,0.021251542
410,0.020137105,0.152871922,0,0.584278703,0.235753536
38,0,0.178417876,0,0.166651875,0.649525106
410,0,0.255991459,0.03058714,0.704891622,0
410,0,0.291675061,0,0.40097326,0.300056934
410,0,0.186710149,0,0.10859631,0.698545873
424,0,0.926237166,0.020377688,0.01901586,0.029383186
424,0.08623416,0.378612399,0.082007416,0.068632588,0.384513438
424,0,0.853678942,0.021532748,0.024048073,0.094542556
414,0.021710167,0.8414433,0.073784947,0.047836103,0.015225494
414,0,0.792837501,0.020766364,0.12361256,0.056869049
410,0,0.21701324,0.14158906,0.314380407,0.325452089
424,0,0.802852333,0.158320174,0.012837291,0.022404155
410,0,0.217450127,0.041409388,0.60416764,0.136231974
38,0.146411628,0.165162146,0.010530617,0.056900155,0.620995402
414,0.06270951,0.707257926,0.012588914,0.198048964,0.019394675
38,0,0.271604776,0,0.030434564,0.694009006
410,0.185996473,0.279717416,0.071919613,0.425381929,0.036984615
410,0.447358429,0.178862453,0.041361846,0.064832754,0.267584532
38,0,0.115319274,0.016473826,0,0.862874448
38,0,0.124294959,0,0.10297507,0.764196754
38,0.091909796,0.069976643,0,0.042650353,0.790447295
410,0,0.399110854,0,0.142836973,0.449416399
414,0,0.642222404,0.26782617,0.034322694,0.047446355
38,0.109974861,0.278596014,0.026731402,0.112448551,0.47224921
38,0.109569967,0.13839826,0.011150753,0.021567577,0.719313443
410,0.102846101,0.113610968,0.052592993,0.625022471,0.105927475
424,0.092734508,0.661511779,0.015524555,0.14307031,0.087158799
424,0.052392222,0.626298606,0,0.09385924,0.223278597
38,0,0.212285981,0.018432979,0.047860648,0.720634282
414,0,0.724523664,0.140875101,0.020954093,0.108237177
410,0,0.096420139,0.538736999,0.301062286,0.062067986
38,0.110370949,0.065841056,0.053095374,0.029952364,0.74074024
414,0,0.614476442,0.188255712,0.165819898,0.026984425
414,0,0.806628585,0.021256529,0.078516133,0.088177457
38,0,0.157319054,0.212637663,0,0.61827898
410,0,0.181416869,0.392064393,0.1182248,0.306285232
424,0.381719947,0.42581594,0,0.046289578,0.142465264
414,0,0.717914462,0.054858882,0.176558375,0.046354763
414,0,0.472889245,0.454428136,0.03438504,0.033672258
410,0,0.198424473,0.264705241,0.439309597,0.096274771
424,0.039271291,0.869986773,0.015787087,0.050543424,0.024411425
410,0,0.346673369,0.550162137,0.068070598,0.032874092
410,0.013737645,0.35681814,0.040151417,0.184604108,0.404688656
38,0.049430363,0.345068276,0,0.040833626,0.559510589
38,0.025734233,0.156735674,0.018174052,0,0.79455024
38,0,0.246705994,0,0.017442387,0.727779925
424,0.025464151,0.917311549,0.0128039,0.016967896,0.027452534
424,0.035452127,0.515873075,0.116979867,0.120809563,0.210885346
410,0.28431347,0.213326246,0,0.422444254,0.07664974
38,0.010341521,0.217343882,0,0.192982256,0.57628864
414,0,0.65182656,0,0.036948353,0.302931964
414,0,0.750508189,0.115889125,0,0.123533852
38,0,0.165379465,0,0.042474926,0.786973774
414,0,0.252547115,0.543489158,0.149473503,0.045746788
424,0.032302164,0.828166664,0.021670803,0.012502851,0.105357528
424,0,0.215051875,0,0.558832467,0.215134665
38,0,0.226577863,0.031620845,0.030388089,0.710491359
38,0,0.16270192,0.017909139,0.036711268,0.781871617
414,0,0.623698413,0.240398839,0.096309394,0.034605842
38,0,0.284268916,0.034385182,0.123874754,0.555902421
414,0,0.162649706,0.712482333,0.027217269,0.090755448
414,0,0.513381004,0.114738189,0.241977096,0.128041044
38,0.016425023,0.198129952,0.066487573,0.079364918,0.639592528
38,0.041189287,0.064820856,0.051047899,0.059195787,0.783746183
38,0,0.281578302,0,0.088679567,0.623751879
410,0.025360519,0.176210329,0.02131997,0.768290162,0
414,0,0.431409031,0.097090326,0.421827525,0.041976597
410,0.063818142,0.112121202,0.234293342,0.525136888,0.064630471
38,0.085842721,0.152899653,0,0.029750578,0.728358448
410,0,0.445332617,0.2246342,0.265835345,0.054807905
410,0,0.043201279,0.828908622,0.092681676,0.029797824
424,0,0.767345428,0,0.067352757,0.154572278
424,0,0.756491959,0.031570975,0.08299356,0.126763299
414,0.050901331,0.793702006,0,0.069442116,0.079402126
414,0,0.038843535,0.783905029,0.164825365,0.010507856
414,0,0.755627334,0.086492799,0.11502564,0.03744594
414,0.011041343,0.136621624,0.617316067,0.010259802,0.224761114
424,0.047636423,0.341058105,0.175995901,0.353022486,0.082287081
38,0.023106057,0.087370202,0.054098535,0,0.830694139
38,0,0.018285576,0.261145473,0.014470405,0.705072224
414,0,0.525069833,0.044619437,0.40239346,0.025232447
414,0,0.38915202,0.502802253,0.083260238,0.021199573
414,0,0.326032013,0.139003262,0.371391654,0.162539169
410,0,0.097800367,0.046153426,0.818947613,0.035873413
414,0,0.713574231,0.022348721,0.022372585,0.235152602
38,0,0.045200296,0,0.087231673,0.859981179
38,0,0.182892233,0,0.114507861,0.697528183
38,0,0.106412761,0,0.048287362,0.838725746
38,0,0.123452,0,0.038639143,0.827835798
424,0,0.303211719,0.335854977,0.311306238,0.048451003
410,0,0.088923976,0.565998554,0.287195742,0.055542998
424,0,0.277498722,0.165918007,0.438619196,0.115889683
424,0,0.929727018,0.017740129,0.018365197,0.028978718
424,0,0.832640588,0.102785163,0.02501961,0.034145445
414,0.011004395,0.519549668,0.363304347,0.041954979,0.064186618
410,0,0.194472224,0.65370369,0.107238166,0.037330411
414,0,0.486705989,0.239071786,0.186832756,0.0838999
410,0,0.48347643,0.364302576,0.097544,0.046986658
410,0,0.135684535,0.045975368,0.773905039,0.042395324
38,0,0.143191993,0.01986623,0.027055375,0.799954176
38,0.208422482,0.092124738,0.041145872,0,0.651402295
414,0.032552142,0.520871043,0.01226775,0.021280168,0.413028926
410,0,0.203952372,0.377021939,0.121574417,0.29592061
410,0,0.552932978,0,0.217066437,0.219487906
414,0.194122761,0.488366157,0.068358652,0.102769025,0.14638342
414,0,0.432070732,0.398554265,0.016504567,0.14840205
414,0,0.707454085,0.174373373,0.016912615,0.098329723
414,0,0.82134831,0.044504486,0.03020761,0.101831011
414,0.210016355,0.49452579,0.011783263,0.160151854,0.123522773
410,0,0.585489929,0.034760624,0.037254661,0.336294353
414,0,0.17908071,0.17046462,0.374706745,0.274804354
424,0,0.771999896,0.087076716,0.037367921,0.099508762
38,0.015873702,0.212717578,0,0.128676012,0.638276696
410,0,0.213581011,0.533261716,0.215938628,0.033910733
414,0,0.754298985,0.034665342,0.136277333,0.071442381
410,0,0.256566465,0.636462808,0.080777273,0.022883704
414,0,0.306052983,0.532320738,0.034527671,0.118352063
424,0.092894509,0.645272076,0.044394437,0.130360812,0.087078132
414,0,0.913059473,0.0228667,0.023432687,0.034128305
38,0,0.358335525,0.327491879,0.06112735,0.250662923
414,0,0.390799999,0.513449609,0,0.083553918
38,0,0.152120531,0.070313565,0.114187904,0.661594629
414,0.0154877,0.184141055,0.157860756,0.318308055,0.324202448
38,0.01797005,0.104109421,0,0,0.863334954
414,0.01692903,0.224530488,0.132216722,0.611329556,0.014994155
410,0,0.165208936,0.681970954,0.063826516,0.085193142
410,0,0.142343536,0.284081548,0.56425333,0
38,0,0.117999986,0.026789576,0.047485419,0.806919336
38,0.064770505,0.117769919,0.032647911,0.144755661,0.640056014
410,0,0.385443151,0,0.323106527,0.284758687
38,0,0.286908537,0,0.027284592,0.676768243
414,0,0.185552359,0.625013351,0.038654566,0.142035604
38,0,0.139726833,0.183428556,0.032812785,0.641647696
38,0,0.040438388,0,0.105123952,0.847260833
414,0.674970448,0.186039194,0,0.039106846,0.094148785
410,0,0.459557295,0.06895221,0.204070851,0.265908182
424,0,0.615092933,0.012396317,0.349200636,0.019620756
424,0,0.146201566,0.309917897,0.445605516,0.097397536
38,0.019303193,0.110825479,0,0.019299727,0.846957207
424,0,0.941818655,0.015440754,0.015414027,0.023013897
414,0,0.086877026,0.116624944,0.744340003,0.050835811
410,0,0.0504792,0.372950733,0.276504636,0.298940033
410,0,0.116477177,0.061146196,0.805420816,0
424,0.564846218,0.356839806,0.038718,0.026758721,0.012837233
38,0,0.201555192,0.032406248,0.044147089,0.720756948
424,0,0.936004639,0.024032246,0,0.030924777
38,0.225375667,0.292017251,0.027628763,0.070136562,0.38484171
414,0,0.868920207,0.027527543,0.064716801,0.033186074
38,0.043402765,0.064845093,0,0.023652725,0.862496614
424,0,0.769508898,0.013739746,0.189617708,0.023087582
410,0.02275875,0.172863573,0.193933755,0.406293035,0.20415093
414,0.104361556,0.508784831,0.161288902,0.190151691,0.035413098
414,0,0.088694699,0.810192108,0.038037542,0.054332979
414,0.012066187,0.802971065,0.039739862,0.045992482,0.099230401
410,0.020435235,0.085982174,0.14950116,0.691561401,0.052520022
410,0.014091981,0.217121154,0.267402977,0.038328554,0.463055283
414,0,0.317649841,0.077954404,0.551941395,0.050111249
38,0,0.046832439,0,0,0.944301426
414,0,0.504124641,0.46627897,0,0.018302886
414,0,0.450048238,0.161413282,0.211413234,0.174055055
414,0.293780386,0.368711472,0.167492509,0.095931076,0.074084572
424,0.344658464,0.510277867,0,0.119505525,0.020639723
410,0.049098436,0.160101071,0.101414755,0.658584654,0.030801041
414,0.09423095,0.774150431,0.078283392,0,0.046033442
414,0,0.287690163,0.687890708,0,0.013093473
424,0,0.668439031,0.213774532,0.082788005,0.030198982
38,0.342731476,0.049472477,0,0.014073897,0.591329873
38,0,0.179582074,0.244137451,0.129326954,0.445658147
38,0.025989434,0.127164453,0.0847454,0.048904229,0.713196456
38,0.03098063,0.187548757,0,0.05726162,0.72136116
414,0.020182189,0.414213151,0.467929691,0.010058627,0.087616302
410,0,0.060114108,0.548893273,0.249805272,0.136559442
410,0,0.277223349,0.380712837,0.041201279,0.298122138
414,0,0.481441677,0.02773826,0.388313115,0.098334223
424,0.249725074,0.692643464,0,0.016938442,0.035419282
410,0.075596154,0.347463697,0,0.127172321,0.446485013
410,0,0.031335946,0.599371493,0.352177799,0.01468627
38,0,0.144317612,0.230034769,0.026155697,0.598733664
414,0,0.9168396,0.011911589,0.013311462,0.054710396
424,0,0.805141091,0.096895292,0.069737978,0.024185084
414,0.018675689,0.561959147,0.072241642,0.264668912,0.082454599
410,0,0.377030641,0.28992483,0.143788829,0.185082629
414,0.415777147,0.395291775,0.028745927,0.150595516,0
38,0.039863322,0.180964187,0.020730397,0.063434988,0.695007086
38,0,0.19953312,0.199315667,0.528997779,0.070895992
38,0,0.150859043,0,0.021647846,0.822844446
414,0.1449669,0.424067736,0.155929342,0,0.268387973
414,0.04461357,0.657362521,0.015660767,0.090698607,0.191664591
414,0,0.879789233,0.014830025,0.039068509,0.061988764
414,0.096531592,0.198542193,0.068718135,0.26978907,0.366419017
38,0.090853803,0.172934487,0.018286331,0.072449937,0.645475447
38,0,0.127409741,0.219954461,0.012772159,0.636555851
424,0.363005817,0.457199663,0,0,0.167117625
410,0,0.149444789,0.120905101,0.470545322,0.257752836
38,0,0.250060409,0,0.07552518,0.667489827
410,0.077505402,0.186555445,0.049121831,0.136560977,0.550256371
38,0.215604231,0.232952431,0.027060127,0.054816108,0.46956709
424,0,0.301550448,0.272124529,0.356923103,0.067258969
414,0,0.355429918,0.215376541,0.075713597,0.348288566
424,0,0.889295936,0,0.054899137,0.043473154
424,0.525140584,0.351476699,0,0.08721403,0.030923741
414,0,0.243210837,0.042102672,0.608712971,0.098280691
424,0.043969564,0.433464527,0.028929921,0.04306924,0.450566739
38,0.178852022,0.105383098,0.021560155,0.046570037,0.647634745
38,0,0.14545168,0,0.053186998,0.789940178
38,0.291379452,0.099923804,0.026259642,0.048235722,0.534201384
424,0,0.810539663,0.100478649,0.053000115,0.033552587
424,0,0.632941902,0.254745632,0.020558227,0.086097114
410,0,0.590241253,0.196302459,0.030417457,0.175349578
414,0,0.147739887,0.010201827,0.676151574,0.163105756
410,0,0.193528682,0.051447235,0.326497316,0.427016586
424,0,0.645313799,0.048635248,0.253895193,0.04914375
414,0.03851518,0.832944572,0.034655448,0.017136645,0.076748133
410,0.022017814,0.080025658,0.115042731,0.584990084,0.197923705
410,0,0.260381401,0.708586752,0.010431378,0.017917505
38,0,0.115493134,0,0.169041619,0.707291782
410,0,0.895048618,0.025347549,0.026258359,0.046482161
410,0.038396709,0.356050193,0.026414037,0.176036268,0.403102785
38,0,0.223703489,0.061075676,0.196243614,0.517842114
414,0.042815194,0.693893731,0.094881743,0.140061706,0.028347598
410,0,0.074849859,0.113986507,0.188494444,0.621936738
38,0.062749095,0.085404232,0.037134342,0.112276129,0.702436149
410,0,0.721624851,0.131964862,0.013066816,0.130190447
410,0.016809318,0.144818857,0.690486014,0.051402077,0.096483678
38,0.049319744,0.124754466,0.05965884,0,0.761779547
38,0.06439431,0.14855963,0,0.029944168,0.754570305
38,0,0.264568865,0.062922835,0.08163771,0.589444935
424,0,0.652252793,0.279572189,0.042961139,0.021520408
38,0,0.155147597,0,0.065942027,0.770976484
424,0,0.726604283,0.212523714,0.018211771,0.037861787
424,0,0.201109767,0.564088225,0,0.224099457
414,0,0.194914997,0.074592657,0.183228925,0.546149075
38,0.013765093,0.037112035,0,0,0.939616978
414,0.097588137,0.849851251,0.011661847,0.014708533,0.026190246
414,0,0.883913398,0.030105036,0.030339273,0.046898942
424,0,0.754078805,0.018257458,0.018454187,0.204584688
414,0,0.887015939,0.081892252,0.010391482,0.01783694
414,0,0.561555922,0.340640932,0.01999872,0.072999068
410,0.080760933,0.204052776,0.048510734,0.65736109,0
414,0,0.268376201,0.238379434,0.133793622,0.349542856
38,0.064506359,0.104683161,0.047433257,0.112226635,0.671150625
38,0.391944706,0.058191523,0,0.027143529,0.520390153
414,0,0.741595745,0.158981368,0.035212841,0.054811642
410,0,0.437931389,0.169065684,0.086479753,0.297770858
38,0.040938027,0.180992514,0.115281224,0,0.654242635
414,0.249019161,0.309869349,0.141970471,0.136669442,0.162471578
38,0.020630402,0.044110019,0,0,0.918766081
410,0,0.121912643,0,0.062972561,0.806353211
410,0.041154489,0.19290942,0.095104948,0.503421426,0.167409703
410,0,0.078317098,0.599894106,0.267146975,0.051713049
414,0.082427584,0.658612669,0.01661564,0.050145477,0.192198619
410,0,0.054657772,0.273444325,0.264224201,0.407086045
410,0,0.287279814,0.054106046,0.368922174,0.288355768
38,0,0.048426479,0.029791964,0.091984592,0.828609407
414,0,0.805692852,0.069346473,0.078728378,0.041243125
38,0.012299886,0.25894478,0,0.064812906,0.660738707
38,0.026617005,0.215586349,0.031304229,0.026550667,0.699941754
410,0,0.270709753,0.44806391,0.011228014,0.26816237
410,0,0.396202505,0.361609042,0.216333404,0.022709982
410,0,0.095360316,0.726506233,0.15197441,0.024147695
414,0.063577145,0.299184233,0.031742077,0.126447231,0.479049355
424,0,0.880383074,0.018568318,0.019460941,0.07616891
38,0.017256336,0.175626606,0,0.162287101,0.640644491
414,0.061530959,0.539370477,0.22221151,0.105334006,0.071553029
410,0,0.23527652,0.268094927,0.378000706,0.115944035
38,0.016696854,0.217671588,0.111182645,0.07099732,0.583451569
410,0,0.28162688,0.380557954,0.070037156,0.264552653
424,0,0.830397785,0.129757181,0.01364138,0.022977529
410,0,0.374035507,0.33375302,0.13443546,0.153975874
410,0,0.108742245,0.235639349,0.632457197,0.0214721
38,0.123742975,0.120775647,0,0.060619898,0.690330803
38,0,0.172262967,0.282754034,0.038948175,0.503555715
414,0,0.293082058,0.636724055,0.025199518,0.037742339
38,0.168036595,0.240609631,0.050955918,0.031638119,0.508759677
38,0,0.089448646,0.4360044,0.03304404,0.44050175
424,0.058145635,0.680487037,0.109603271,0.134703696,0.017060377
410,0,0.012514423,0.053437356,0.838356793,0.094482318
410,0.298734158,0.284881175,0,0.188171893,0.223292142
414,0,0.284908473,0.247775182,0.420435518,0.040684182
424,0.091758281,0.232094318,0.551782608,0,0.120074682
414,0,0.442387849,0.107193798,0.309430659,0.133508459
410,0.01657149,0.047912359,0.220059559,0.703739583,0.011716982
410,0,0.141350791,0.734411538,0.086140297,0.033783805
424,0.114949584,0.645258069,0.086511642,0.099377885,0.053902794
414,0.03949938,0.730503976,0.065477595,0.085072972,0.079446055
38,0.022106102,0.113015234,0.035856187,0.037549742,0.791472793
410,0,0.096083112,0.728380501,0.098091647,0.074869707
38,0,0.142692789,0,0,0.845189273
38,0,0.079317607,0.014065614,0.032775115,0.873020709
38,0.110259756,0.270802766,0,0,0.605704606
414,0,0.194997177,0.103861928,0.673862934,0.02625291
410,0,0.030220628,0.643716097,0.303546786,0.019775854
410,0.108287223,0.707492948,0.062276199,0.101717189,0.02022646
414,0.03070299,0.578358233,0.210811093,0.164636075,0.015491572
424,0,0.730913639,0.152206615,0.01078626,0.10356503
410,0,0.482419878,0.400657743,0.072174959,0.041523293
38,0.052008469,0.292258501,0.015797824,0.140067488,0.499867707
424,0.125054151,0.620162547,0,0,0.235305429
410,0.02424028,0.259924561,0.462463856,0.240216792,0.01315447
414,0,0.604749322,0.195540622,0.164767548,0.030763082
414,0.392590195,0.326255918,0.187542722,0.068758383,0.024852777
38,0.10825415,0.132206753,0,0.02049377,0.734605134
414,0,0.584662855,0.307378769,0.069184393,0.03286171
38,0.109170765,0.232361794,0.032699324,0.111094408,0.51467365
410,0.02749151,0.444237083,0.412436843,0.011832192,0.104002431
414,0.484092802,0.355948448,0.032840576,0.092265695,0.034852434
424,0.050339594,0.434402436,0.133516341,0.352315843,0.029425791
414,0,0.26210773,0.453952134,0.037903953,0.237287402
424,0.013325778,0.713428557,0.044054411,0.045308061,0.183883145
414,0,0.451706946,0.362056464,0.152967289,0.030044407
414,0,0.414350659,0.510479927,0.029255839,0.038655329
414,0.04038604,0.73764509,0,0.170280322,0.043585613
410,0,0.378167361,0.530913353,0.06931559,0.018534791
410,0,0.104682095,0.574268758,0.208074048,0.106462389
414,0.013299647,0.411851436,0.348988295,0.14902173,0.076838896
38,0,0.085871294,0.01110242,0.058934025,0.843176425
414,0,0.469579041,0.425342768,0.087802462,0.015268433
410,0,0.532052219,0.014972206,0.153363436,0.296613783
38,0.09477298,0.153134853,0,0.098067589,0.651467383
414,0,0.934046507,0.016429605,0.017660946,0.027063943
38,0,0.22019738,0.0351661,0.040911727,0.702840507
414,0.192475811,0.297785193,0.392620802,0.015386444,0.101731747
414,0,0.757971287,0.181596845,0.03707213,0.020288963
414,0,0.403385103,0.557142019,0.011969849,0.025526479
414,0,0.505454302,0.355481595,0.085042484,0.04676969
410,0,0.419458926,0.151430994,0.229861841,0.197738409
414,0,0.327427536,0.332390904,0.03242692,0.306343377
38,0,0.137222782,0,0.035054103,0.821022749
414,0,0.402413577,0.536160171,0.019501736,0.03627478
424,0,0.490129948,0.033546969,0.291246653,0.183158889
414,0,0.901273012,0.018373989,0.020189354,0.054754682
38,0.08236482,0.1670973,0,0.243298143,0.499513507
414,0,0.655247927,0.184603781,0.045832127,0.111155897
414,0.018286396,0.40331769,0.038442016,0.50950855,0.030445362
410,0.021551952,0.212453291,0.319315612,0.427040458,0.019638669
414,0,0.927671969,0.017937087,0.018776227,0.030205937
410,0,0.118722714,0.308061272,0.254341036,0.31817925
414,0.011003164,0.273807615,0.62030375,0.037863687,0.057021745
38,0.128612563,0.193930537,0,0,0.66861856
414,0.080015041,0.180181384,0.589471877,0.045759171,0.104572505
38,0,0.138278723,0.014398872,0.020260936,0.825435042
414,0,0.634682596,0.012206514,0.067911655,0.281975001
410,0,0.387616217,0.264551491,0.066722423,0.278181106
38,0.010135948,0.147069737,0.020655725,0,0.817795157
410,0.022807615,0.213369444,0.105198964,0.530666769,0.12795721
414,0,0.241617396,0.674713194,0.045724649,0.03631983
410,0,0.060444638,0.018280972,0.221118331,0.697158992
414,0,0.149162263,0.520285904,0.301710755,0.025842724
410,0,0.475069225,0.458272278,0.022733254,0.037412167
38,0,0.165867686,0.0109434,0.016378237,0.803655863
414,0,0.911000311,0.015528909,0.049235336,0.020436428
410,0,0.153012529,0.365105093,0.274869233,0.206018656
38,0.120448813,0.195354402,0.034216292,0.0506525,0.599327981
38,0.043422785,0.195189223,0.035746854,0,0.722037017
414,0.779154718,0.176318124,0,0.025367126,0
424,0,0.784108937,0.0218964,0.037093684,0.155164689
38,0,0.063162439,0,0.058609765,0.874109149
410,0.01551711,0.171675891,0,0.712959588,0.094285235
410,0,0.111167513,0.768061042,0.102800511,0.015151192
38,0,0.137375742,0,0,0.84242177
38,0.013379415,0.241470844,0.043361809,0.016984235,0.684803724
414,0,0.924474776,0.019446332,0.020238554,0.030189419
38,0.134052306,0.126392826,0,0.219776377,0.516635776
410,0.018489849,0.115624525,0.034862667,0.662551343,0.168471545
38,0.011007874,0.43463552,0.106139846,0.054231305,0.39398545
410,0,0.373335749,0.090538703,0.321758389,0.213108987
424,0,0.235568792,0.539744258,0.026343815,0.193878174
410,0.025727415,0.224319592,0.548961818,0.153598711,0.047392432
424,0,0.501935244,0.44159916,0.014574128,0.037717264
38,0,0.183607563,0,0.032934517,0.774143338
38,0.301597804,0.196738243,0,0,0.489804715
410,0,0.554121017,0.015221081,0.399542689,0.027312508
414,0,0.319169492,0.527542233,0.109590739,0.037494671
424,0.0652017,0.901584327,0,0,0.016467672
414,0,0.721979737,0.141436741,0.070447594,0.063138127
410,0,0.050147276,0.508528352,0.370911241,0.066369332
38,0,0.1423603,0,0.133058757,0.712241411
38,0.029092336,0.284406126,0,0.054374263,0.628901839
410,0,0.19439432,0.718659461,0.022165358,0.059592161
414,0,0.742975235,0.034340806,0.110862322,0.107640602
414,0.036457933,0.283895671,0.523133516,0.059545781,0.096967183
414,0,0.155044153,0.104590535,0.689614415,0.049288884
424,0,0.616623342,0.045342669,0.1166915,0.218273208
38,0.015263356,0.169381574,0.088062368,0.147853985,0.579438746
